shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
182,-23.532364,-46.656955,48,3225.7
182,-23.531742,-46.658103,49,3361.6
182,-23.531663,-46.658376,50,3390.9
182,-23.531548,-46.659326,51,3488.7
182,-23.531609,-46.660318,52,3590.3
182,-23.531548,-46.659326,53,3691.8
182,-23.531663,-46.658376,54,3789.6
182,-23.531498,-46.658301,55,3809.4
182,-23.531203,-46.658529,56,3849.6
182,-23.530458,-46.659103,57,3950.8
182,-23.529683,-46.659696,58,4055.8
182,-23.529001,-46.660232,59,4149.1
182,-23.528737,-46.660367,60,4181.5
182,-23.528358,-46.660635,61,4231.6
182,-23.527994,-46.661042,62,4289.5
182,-23.527273,-46.661965,63,4413.0
182,-23.527074,-46.662290,64,4452.8
182,-23.526912,-46.662609,65,4490.0
182,-23.526773,-46.663031,66,4535.8
182,-23.526688,-46.663411,67,4575.7
182,-23.526617,-46.664371,68,4674.1
182,-23.526558,-46.664749,69,4713.2
182,-23.526533,-46.665007,70,4739.7
182,-23.526351,-46.665066,71,4760.7
